codigo_bdns,fecha_recepcion,tipo_administracion,status,last_error,last_attempt,retries
830265,2025-05-05,C,pending,,,0
830272,2025-05-05,C,pending,,,0
830280,2025-05-05,C,pending,,,0
830302,2025-05-05,C,pending,,,0
830383,2025-05-05,C,pending,,,0
830399,2025-05-05,C,pending,,,0
830400,2025-05-05,C,pending,,,0
830427,2025-05-06,C,pending,,,0
830467,2025-05-06,C,pending,,,0
830482,2025-05-06,C,pending,,,0
830490,2025-05-06,C,pending,,,0
830512,2025-05-06,C,pending,,,0
830520,2025-05-06,C,pending,,,0
830573,2025-05-06,C,pending,,,0
830578,2025-05-06,C,pending,,,0
830588,2025-05-06,C,pending,,,0
830651,2025-05-06,C,pending,,,0
830680,2025-05-06,C,pending,,,0
830839,2025-05-07,C,pending,,,0
830901,2025-05-07,C,pending,,,0
831067,2025-05-07,C,pending,,,0
831122,2025-05-08,C,pending,,,0
831204,2025-05-08,C,pending,,,0
831223,2025-05-08,C,pending,,,0
831241,2025-05-08,C,pending,,,0
831242,2025-05-08,C,pending,,,0
831379,2025-05-09,C,pending,,,0
831536,2025-05-09,C,pending,,,0
831557,2025-05-09,C,pending,,,0
831620,2025-05-09,C,pending,,,0
831634,2025-05-09,C,pending,,,0
831638,2025-05-09,C,pending,,,0
831776,2025-05-12,C,pending,,,0
831777,2025-05-12,C,pending,,,0
831780,2025-05-12,C,pending,,,0
831789,2025-05-12,C,pending,,,0
831817,2025-05-12,C,pending,,,0
831847,2025-05-12,C,pending,,,0
831865,2025-05-12,C,pending,,,0
831878,2025-05-12,C,pending,,,0
832066,2025-05-12,C,pending,,,0
832195,2025-05-13,C,pending,,,0
832243,2025-05-13,C,pending,,,0
832309,2025-05-13,C,pending,,,0
832363,2025-05-13,C,pending,,,0
832402,2025-05-13,C,pending,,,0
832406,2025-05-13,C,pending,,,0
832506,2025-05-14,C,pending,,,0
832527,2025-05-14,C,pending,,,0
832555,2025-05-14,C,pending,,,0
832582,2025-05-14,C,pending,,,0
832607,2025-05-14,C,pending,,,0
832797,2025-05-15,C,pending,,,0
832999,2025-05-16,C,pending,,,0
833032,2025-05-16,C,pending,,,0
833041,2025-05-16,C,pending,,,0
833180,2025-05-16,C,pending,,,0
833189,2025-05-16,C,pending,,,0
833351,2025-05-19,C,pending,,,0
833378,2025-05-19,C,pending,,,0
833416,2025-05-19,C,pending,,,0
833457,2025-05-19,C,pending,,,0
833783,2025-05-20,C,pending,,,0
833882,2025-05-20,C,pending,,,0
833896,2025-05-20,C,pending,,,0
833981,2025-05-20,C,pending,,,0
833990,2025-05-20,C,pending,,,0
834009,2025-05-20,C,pending,,,0
834011,2025-05-20,C,pending,,,0
834012,2025-05-20,C,pending,,,0
834017,2025-05-20,C,pending,,,0
834072,2025-05-21,C,pending,,,0
834087,2025-05-21,C,pending,,,0
834093,2025-05-21,C,pending,,,0
834098,2025-05-21,C,pending,,,0
834163,2025-05-21,C,pending,,,0
834244,2025-05-21,C,pending,,,0
834323,2025-05-21,C,pending,,,0
834544,2025-05-22,C,pending,,,0
834560,2025-05-22,C,pending,,,0
834642,2025-05-23,C,pending,,,0
834666,2025-05-23,C,pending,,,0
834762,2025-05-23,C,pending,,,0
834935,2025-05-26,C,pending,,,0
834948,2025-05-26,C,pending,,,0
835125,2025-05-26,C,pending,,,0
835214,2025-05-26,C,pending,,,0
835430,2025-05-27,C,pending,,,0
835444,2025-05-27,C,pending,,,0
835463,2025-05-27,C,pending,,,0
835468,2025-05-27,C,pending,,,0
835470,2025-05-27,C,pending,,,0
835479,2025-05-27,C,pending,,,0
835562,2025-05-27,C,pending,,,0
835582,2025-05-27,C,pending,,,0
835654,2025-05-28,C,pending,,,0
835655,2025-05-28,C,pending,,,0
835661,2025-05-28,C,pending,,,0
835664,2025-05-28,C,pending,,,0
835676,2025-05-28,C,pending,,,0
835681,2025-05-28,C,pending,,,0
835684,2025-05-28,C,pending,,,0
