codigo_bdns,fecha_recepcion,tipo_administracion,status,last_error,last_attempt,retries
543615,2021-01-08,L,pending,,,0
543616,2021-01-08,L,pending,,,0
543617,2021-01-08,L,pending,,,0
543618,2021-01-08,L,pending,,,0
543619,2021-01-08,L,pending,,,0
543620,2021-01-08,L,pending,,,0
543621,2021-01-08,L,pending,,,0
543622,2021-01-08,L,pending,,,0
543623,2021-01-08,L,pending,,,0
543624,2021-01-08,L,pending,,,0
543625,2021-01-08,L,pending,,,0
543626,2021-01-08,L,pending,,,0
543627,2021-01-08,L,pending,,,0
543628,2021-01-08,L,pending,,,0
543629,2021-01-08,L,pending,,,0
543630,2021-01-08,L,pending,,,0
543631,2021-01-08,L,pending,,,0
543633,2021-01-08,L,pending,,,0
543634,2021-01-08,L,pending,,,0
543635,2021-01-08,L,pending,,,0
543636,2021-01-08,L,pending,,,0
543638,2021-01-08,L,pending,,,0
543639,2021-01-08,L,pending,,,0
543640,2021-01-08,L,pending,,,0
543641,2021-01-08,L,pending,,,0
543642,2021-01-08,L,pending,,,0
543643,2021-01-08,L,pending,,,0
543644,2021-01-08,L,pending,,,0
543645,2021-01-08,L,pending,,,0
543646,2021-01-08,L,pending,,,0
543647,2021-01-08,L,pending,,,0
543648,2021-01-08,L,pending,,,0
543649,2021-01-08,L,pending,,,0
543650,2021-01-08,L,pending,,,0
543651,2021-01-08,L,pending,,,0
543652,2021-01-08,L,pending,,,0
543653,2021-01-08,L,pending,,,0
543654,2021-01-08,L,pending,,,0
543655,2021-01-08,L,pending,,,0
543656,2021-01-08,L,pending,,,0
543658,2021-01-08,L,pending,,,0
543659,2021-01-08,L,pending,,,0
543660,2021-01-08,L,pending,,,0
543661,2021-01-08,L,pending,,,0
543662,2021-01-08,L,pending,,,0
543664,2021-01-08,L,pending,,,0
543665,2021-01-08,L,pending,,,0
543666,2021-01-08,L,pending,,,0
543667,2021-01-08,L,pending,,,0
543668,2021-01-08,L,pending,,,0
543669,2021-01-08,L,pending,,,0
543670,2021-01-08,L,pending,,,0
543672,2021-01-08,L,pending,,,0
543673,2021-01-08,L,pending,,,0
543675,2021-01-08,L,pending,,,0
543681,2021-01-08,L,pending,,,0
543682,2021-01-08,L,pending,,,0
543683,2021-01-08,L,pending,,,0
543684,2021-01-08,L,pending,,,0
543685,2021-01-08,L,pending,,,0
543686,2021-01-08,L,pending,,,0
543687,2021-01-08,L,pending,,,0
543688,2021-01-08,L,pending,,,0
543689,2021-01-08,L,pending,,,0
543690,2021-01-08,L,pending,,,0
543691,2021-01-08,L,pending,,,0
543692,2021-01-08,L,pending,,,0
543693,2021-01-08,L,pending,,,0
543694,2021-01-08,L,pending,,,0
543695,2021-01-08,L,pending,,,0
543696,2021-01-08,L,pending,,,0
543697,2021-01-08,L,pending,,,0
543699,2021-01-08,L,pending,,,0
543700,2021-01-08,L,pending,,,0
543701,2021-01-08,L,pending,,,0
543702,2021-01-08,L,pending,,,0
543703,2021-01-08,L,pending,,,0
543704,2021-01-08,L,pending,,,0
543705,2021-01-08,L,pending,,,0
543706,2021-01-08,L,pending,,,0
543707,2021-01-08,L,pending,,,0
543708,2021-01-08,L,pending,,,0
543709,2021-01-08,L,pending,,,0
543711,2021-01-08,L,pending,,,0
543712,2021-01-08,L,pending,,,0
543713,2021-01-08,L,pending,,,0
543714,2021-01-08,L,pending,,,0
543715,2021-01-08,L,pending,,,0
543716,2021-01-08,L,pending,,,0
543717,2021-01-08,L,pending,,,0
543718,2021-01-08,L,pending,,,0
543719,2021-01-08,L,pending,,,0
543720,2021-01-08,L,pending,,,0
543721,2021-01-09,L,pending,,,0
543722,2021-01-10,L,pending,,,0
543723,2021-01-10,L,pending,,,0
543724,2021-01-10,L,pending,,,0
543725,2021-01-10,L,pending,,,0
543726,2021-01-10,L,pending,,,0
543727,2021-01-10,L,pending,,,0
543728,2021-01-10,L,pending,,,0
543729,2021-01-11,L,pending,,,0
543730,2021-01-11,L,pending,,,0
543731,2021-01-11,L,pending,,,0
543732,2021-01-11,L,pending,,,0
543733,2021-01-11,L,pending,,,0
543734,2021-01-11,L,pending,,,0
543736,2021-01-11,L,pending,,,0
543737,2021-01-11,L,pending,,,0
543738,2021-01-11,L,pending,,,0
543739,2021-01-11,L,pending,,,0
543740,2021-01-11,L,pending,,,0
543741,2021-01-11,L,pending,,,0
543742,2021-01-11,L,pending,,,0
543743,2021-01-11,L,pending,,,0
543744,2021-01-11,L,pending,,,0
543745,2021-01-11,L,pending,,,0
543746,2021-01-11,L,pending,,,0
543747,2021-01-11,L,pending,,,0
543748,2021-01-11,L,pending,,,0
543750,2021-01-11,L,pending,,,0
543751,2021-01-11,L,pending,,,0
543752,2021-01-11,L,pending,,,0
543754,2021-01-11,L,pending,,,0
543757,2021-01-11,L,pending,,,0
543758,2021-01-11,L,pending,,,0
543759,2021-01-11,L,pending,,,0
543760,2021-01-11,L,pending,,,0
543761,2021-01-11,L,pending,,,0
543762,2021-01-11,L,pending,,,0
543765,2021-01-11,L,pending,,,0
543766,2021-01-11,L,pending,,,0
543767,2021-01-11,L,pending,,,0
543768,2021-01-11,L,pending,,,0
543769,2021-01-11,L,pending,,,0
543770,2021-01-11,L,pending,,,0
543771,2021-01-11,L,pending,,,0
543772,2021-01-11,L,pending,,,0
543773,2021-01-11,L,pending,,,0
543774,2021-01-11,L,pending,,,0
543776,2021-01-11,L,pending,,,0
543777,2021-01-11,L,pending,,,0
543778,2021-01-11,L,pending,,,0
543779,2021-01-11,L,pending,,,0
543780,2021-01-11,L,pending,,,0
543781,2021-01-11,L,pending,,,0
543782,2021-01-11,L,pending,,,0
543783,2021-01-11,L,pending,,,0
543784,2021-01-11,L,pending,,,0
543785,2021-01-11,L,pending,,,0
543786,2021-01-11,L,pending,,,0
543787,2021-01-11,L,pending,,,0
543788,2021-01-11,L,pending,,,0
543789,2021-01-11,L,pending,,,0
543790,2021-01-11,L,pending,,,0
543792,2021-01-11,L,pending,,,0
543793,2021-01-11,L,pending,,,0
543794,2021-01-11,L,pending,,,0
543795,2021-01-11,L,pending,,,0
543796,2021-01-11,L,pending,,,0
543797,2021-01-11,L,pending,,,0
543798,2021-01-11,L,pending,,,0
543799,2021-01-11,L,pending,,,0
543801,2021-01-11,L,pending,,,0
543803,2021-01-11,L,pending,,,0
543804,2021-01-11,L,pending,,,0
543805,2021-01-11,L,pending,,,0
543806,2021-01-11,L,pending,,,0
543807,2021-01-11,L,pending,,,0
543808,2021-01-11,L,pending,,,0
543809,2021-01-11,L,pending,,,0
543810,2021-01-11,L,pending,,,0
543812,2021-01-11,L,pending,,,0
543813,2021-01-11,L,pending,,,0
543815,2021-01-11,L,pending,,,0
543816,2021-01-11,L,pending,,,0
543817,2021-01-11,L,pending,,,0
543818,2021-01-11,L,pending,,,0
543819,2021-01-11,L,pending,,,0
543820,2021-01-11,L,pending,,,0
543821,2021-01-11,L,pending,,,0
543822,2021-01-11,L,pending,,,0
543823,2021-01-11,L,pending,,,0
543824,2021-01-11,L,pending,,,0
543825,2021-01-11,L,pending,,,0
543826,2021-01-11,L,pending,,,0
543827,2021-01-11,L,pending,,,0
543828,2021-01-11,L,pending,,,0
543829,2021-01-11,L,pending,,,0
543830,2021-01-11,L,pending,,,0
543831,2021-01-11,L,pending,,,0
543832,2021-01-11,L,pending,,,0
543833,2021-01-11,L,pending,,,0
543834,2021-01-11,L,pending,,,0
543835,2021-01-11,L,pending,,,0
543836,2021-01-11,L,pending,,,0
543837,2021-01-11,L,pending,,,0
543838,2021-01-11,L,pending,,,0
543839,2021-01-11,L,pending,,,0
543840,2021-01-11,L,pending,,,0
543841,2021-01-11,L,pending,,,0
543842,2021-01-11,L,pending,,,0
543843,2021-01-11,L,pending,,,0
543844,2021-01-11,L,pending,,,0
543845,2021-01-11,L,pending,,,0
543846,2021-01-11,L,pending,,,0
543847,2021-01-11,L,pending,,,0
543848,2021-01-11,L,pending,,,0
543851,2021-01-11,L,pending,,,0
543852,2021-01-11,L,pending,,,0
543853,2021-01-11,L,pending,,,0
543854,2021-01-11,L,pending,,,0
543855,2021-01-11,L,pending,,,0
543856,2021-01-11,L,pending,,,0
543857,2021-01-11,L,pending,,,0
543858,2021-01-11,L,pending,,,0
543859,2021-01-11,L,pending,,,0
543860,2021-01-11,L,pending,,,0
543861,2021-01-11,L,pending,,,0
543864,2021-01-11,L,pending,,,0
543866,2021-01-11,L,pending,,,0
543867,2021-01-11,L,pending,,,0
543868,2021-01-11,L,pending,,,0
543870,2021-01-11,L,pending,,,0
543872,2021-01-11,L,pending,,,0
543874,2021-01-11,L,pending,,,0
543875,2021-01-11,L,pending,,,0
543876,2021-01-11,L,pending,,,0
543877,2021-01-11,L,pending,,,0
543878,2021-01-11,L,pending,,,0
543879,2021-01-11,L,pending,,,0
543880,2021-01-11,L,pending,,,0
543881,2021-01-11,L,pending,,,0
543882,2021-01-11,L,pending,,,0
543883,2021-01-11,L,pending,,,0
543884,2021-01-11,L,pending,,,0
543885,2021-01-11,L,pending,,,0
543886,2021-01-11,L,pending,,,0
543887,2021-01-11,L,pending,,,0
543888,2021-01-11,L,pending,,,0
543889,2021-01-11,L,pending,,,0
543890,2021-01-11,L,pending,,,0
543891,2021-01-11,L,pending,,,0
543893,2021-01-11,L,pending,,,0
543901,2021-01-11,L,pending,,,0
543902,2021-01-11,L,pending,,,0
543903,2021-01-11,L,pending,,,0
543904,2021-01-11,L,pending,,,0
543906,2021-01-11,L,pending,,,0
543907,2021-01-11,L,pending,,,0
543908,2021-01-11,L,pending,,,0
543909,2021-01-11,L,pending,,,0
543910,2021-01-11,L,pending,,,0
543911,2021-01-11,L,pending,,,0
543912,2021-01-11,L,pending,,,0
543913,2021-01-11,L,pending,,,0
543914,2021-01-11,L,pending,,,0
543915,2021-01-11,L,pending,,,0
543916,2021-01-11,L,pending,,,0
543917,2021-01-11,L,pending,,,0
543918,2021-01-11,L,pending,,,0
543919,2021-01-11,L,pending,,,0
