codigo_bdns,fecha_recepcion,tipo_administracion,status,last_error,last_attempt,retries
554190,2021-03-22,C,pending,,,0
554330,2021-03-22,C,pending,,,0
554341,2021-03-22,C,pending,,,0
554391,2021-03-23,C,pending,,,0
554395,2021-03-23,C,pending,,,0
554557,2021-03-23,C,pending,,,0
554563,2021-03-23,C,pending,,,0
554596,2021-03-24,C,pending,,,0
554604,2021-03-24,C,pending,,,0
554696,2021-03-24,C,pending,,,0
554722,2021-03-24,C,pending,,,0
555057,2021-03-26,C,pending,,,0
555092,2021-03-26,C,pending,,,0
555136,2021-03-26,C,pending,,,0
555141,2021-03-26,C,pending,,,0
555143,2021-03-26,C,pending,,,0
555144,2021-03-26,C,pending,,,0
555145,2021-03-26,C,pending,,,0
555148,2021-03-26,C,pending,,,0
555150,2021-03-26,C,pending,,,0
555151,2021-03-26,C,pending,,,0
555152,2021-03-26,C,pending,,,0
555193,2021-03-28,C,pending,,,0
555194,2021-03-28,C,pending,,,0
555195,2021-03-28,C,pending,,,0
555196,2021-03-28,C,pending,,,0
555197,2021-03-28,C,pending,,,0
555198,2021-03-28,C,pending,,,0
555199,2021-03-28,C,pending,,,0
555200,2021-03-28,C,pending,,,0
555201,2021-03-28,C,pending,,,0
555202,2021-03-28,C,pending,,,0
555203,2021-03-28,C,pending,,,0
555204,2021-03-28,C,pending,,,0
555205,2021-03-28,C,pending,,,0
555206,2021-03-28,C,pending,,,0
555207,2021-03-28,C,pending,,,0
555208,2021-03-28,C,pending,,,0
555209,2021-03-28,C,pending,,,0
555210,2021-03-28,C,pending,,,0
555211,2021-03-28,C,pending,,,0
555212,2021-03-28,C,pending,,,0
555213,2021-03-28,C,pending,,,0
555214,2021-03-28,C,pending,,,0
555215,2021-03-28,C,pending,,,0
555216,2021-03-28,C,pending,,,0
555217,2021-03-28,C,pending,,,0
555218,2021-03-28,C,pending,,,0
555219,2021-03-28,C,pending,,,0
555250,2021-03-29,C,pending,,,0
555262,2021-03-29,C,pending,,,0
555300,2021-03-29,C,pending,,,0
555302,2021-03-29,C,pending,,,0
555305,2021-03-29,C,pending,,,0
555308,2021-03-29,C,pending,,,0
555309,2021-03-29,C,pending,,,0
555314,2021-03-29,C,pending,,,0
555318,2021-03-29,C,pending,,,0
555322,2021-03-29,C,pending,,,0
555344,2021-03-29,C,pending,,,0
555351,2021-03-29,C,pending,,,0
555371,2021-03-29,C,pending,,,0
555432,2021-03-30,C,pending,,,0
555458,2021-03-30,C,pending,,,0
555804,2021-04-04,C,pending,,,0
555806,2021-04-05,C,pending,,,0
555838,2021-04-05,C,pending,,,0
555880,2021-04-05,C,pending,,,0
555885,2021-04-05,C,pending,,,0
555942,2021-04-06,C,pending,,,0
555969,2021-04-06,C,pending,,,0
555970,2021-04-06,C,pending,,,0
555971,2021-04-06,C,pending,,,0
555972,2021-04-06,C,pending,,,0
555973,2021-04-06,C,pending,,,0
555974,2021-04-06,C,pending,,,0
555975,2021-04-06,C,pending,,,0
555976,2021-04-06,C,pending,,,0
555984,2021-04-06,C,pending,,,0
555992,2021-04-06,C,pending,,,0
556048,2021-04-06,C,pending,,,0
556078,2021-04-06,C,pending,,,0
556173,2021-04-07,C,pending,,,0
556179,2021-04-07,C,pending,,,0
556183,2021-04-07,C,pending,,,0
556191,2021-04-07,C,pending,,,0
556199,2021-04-07,C,pending,,,0
556200,2021-04-07,C,pending,,,0
556251,2021-04-07,C,pending,,,0
556256,2021-04-07,C,pending,,,0
556261,2021-04-07,C,pending,,,0
556266,2021-04-07,C,pending,,,0
556271,2021-04-07,C,pending,,,0
556300,2021-04-07,C,pending,,,0
556304,2021-04-07,C,pending,,,0
556329,2021-04-07,C,pending,,,0
556395,2021-04-08,C,pending,,,0
556402,2021-04-08,C,pending,,,0
556406,2021-04-08,C,pending,,,0
556409,2021-04-08,C,pending,,,0
556443,2021-04-08,C,pending,,,0
556445,2021-04-08,C,pending,,,0
556446,2021-04-08,C,pending,,,0
556475,2021-04-08,C,pending,,,0
556534,2021-04-08,C,pending,,,0
556818,2021-04-09,C,pending,,,0
556877,2021-04-09,C,pending,,,0
556900,2021-04-11,C,pending,,,0
556916,2021-04-12,C,pending,,,0
556952,2021-04-12,C,pending,,,0
556966,2021-04-12,C,pending,,,0
556969,2021-04-12,C,pending,,,0
556982,2021-04-12,C,pending,,,0
556993,2021-04-12,C,pending,,,0
557070,2021-04-12,C,pending,,,0
557144,2021-04-13,C,pending,,,0
557160,2021-04-13,C,pending,,,0
557277,2021-04-13,C,pending,,,0
557289,2021-04-13,C,pending,,,0
557306,2021-04-13,C,pending,,,0
557556,2021-04-14,C,pending,,,0
557572,2021-04-15,C,pending,,,0
557595,2021-04-15,C,pending,,,0
557644,2021-04-15,C,pending,,,0
557653,2021-04-15,C,pending,,,0
557733,2021-04-15,C,pending,,,0
557735,2021-04-15,C,pending,,,0
557743,2021-04-15,C,pending,,,0
557792,2021-04-15,C,pending,,,0
557801,2021-04-15,C,pending,,,0
557802,2021-04-15,C,pending,,,0
557804,2021-04-15,C,pending,,,0
557807,2021-04-15,C,pending,,,0
557851,2021-04-16,C,pending,,,0
557944,2021-04-16,C,pending,,,0
558012,2021-04-16,C,pending,,,0
558063,2021-04-16,C,pending,,,0
558091,2021-04-16,C,pending,,,0
558456,2021-04-20,C,pending,,,0
558510,2021-04-20,C,pending,,,0
558754,2021-04-21,C,pending,,,0
558763,2021-04-21,C,pending,,,0
559300,2021-04-23,C,pending,,,0
559336,2021-04-23,C,pending,,,0
559346,2021-04-23,C,pending,,,0
559377,2021-04-23,C,pending,,,0
559480,2021-04-23,C,pending,,,0
559509,2021-04-23,C,pending,,,0
559544,2021-04-23,C,pending,,,0
559594,2021-04-26,C,pending,,,0
559598,2021-04-26,C,pending,,,0
559713,2021-04-26,C,pending,,,0
559726,2021-04-26,C,pending,,,0
559732,2021-04-26,C,pending,,,0
559745,2021-04-26,C,pending,,,0
559779,2021-04-26,C,pending,,,0
559912,2021-04-27,C,pending,,,0
559994,2021-04-27,C,pending,,,0
560045,2021-04-27,C,pending,,,0
560051,2021-04-27,C,pending,,,0
560216,2021-04-28,C,pending,,,0
560299,2021-04-28,C,pending,,,0
560561,2021-04-29,C,pending,,,0
560628,2021-04-29,C,pending,,,0
560635,2021-04-29,C,pending,,,0
560692,2021-04-29,C,pending,,,0
560735,2021-04-30,C,pending,,,0
560841,2021-04-30,C,pending,,,0
560843,2021-04-30,C,pending,,,0
560845,2021-04-30,C,pending,,,0
561025,2021-04-30,C,pending,,,0
561046,2021-04-30,C,pending,,,0
561085,2021-04-30,C,pending,,,0
561112,2021-04-30,C,pending,,,0
561121,2021-04-30,C,pending,,,0
561128,2021-04-30,C,pending,,,0
561147,2021-04-30,C,pending,,,0
561151,2021-04-30,C,pending,,,0
561153,2021-04-30,C,pending,,,0
561166,2021-04-30,C,pending,,,0
561178,2021-04-30,C,pending,,,0
561180,2021-04-30,C,pending,,,0
561185,2021-04-30,C,pending,,,0
561188,2021-04-30,C,pending,,,0
561578,2021-05-04,C,pending,,,0
561745,2021-05-04,C,pending,,,0
561760,2021-05-04,C,pending,,,0
561788,2021-05-04,C,pending,,,0
561801,2021-05-04,C,pending,,,0
561850,2021-05-04,C,pending,,,0
561851,2021-05-04,C,pending,,,0
561852,2021-05-04,C,pending,,,0
561853,2021-05-04,C,pending,,,0
561854,2021-05-04,C,pending,,,0
